year,Title,author,journal
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Oct 14.
doi: 10.2106/JBJS.21.00129.
Online ahead of print.",Utilizing Lean Methodology and Time-Driven Activity-Based Costing Together: An Observational Pilot Study of Hip Replacement Surgery Utilizing a New Method to Study Value-Based Health Care,"Rajiv K Sethi , Rebecca P Pumpian , Caroline E Drolet , Philip K Louie",J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Dec 15;103(24):2281-2290.
doi: 10.2106/JBJS.20.01659.",The Influence of Postoperative Coronal Alignment on Tibial Migration After Total Knee Arthroplasty in Preoperative Varus and Valgus Knees: A Secondary Analysis of 10 Randomized Controlled Trials Using Radiostereometric Analysis,"Shaho Hasan , Bart L Kaptein , Rob G H H Nelissen , Koen T van Hamersveld , Sören Toksvig-Larsen , Perla J Marang-van de Mheen",J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2022 Mar 16;104(6):e22.
doi: 10.2106/JBJS.21.00657.",Orthopaedic Surgeon Burnout and Suicide: Social Isolation as a Driver of Self-Harm,"William B Hogan 
, Alan H Daniels",J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2022 Jan 19;104(2):181-188.
doi: 10.2106/JBJS.21.00116.",Inconsistencies in the Methodological Framework Throughout Published Studies in High-Impact Orthopaedic Journals: A Systematic Review,"Shgufta Docter , Michael J Lukacs , Zina Fathalla , Michaela C M Khan , Morgan Jennings , Shu-Hsuan Liu , Susan Dong , Alan Getgood , Dianne M Bryant",J Bone Joint Surg Am
"Comparative Study
J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2022 Jan 5;104(1):41-48.
doi: 10.2106/JBJS.20.02108.",Matched Comparison of Magnetically Controlled Growing Rods with Traditional Growing Rods in Severe Early-Onset Scoliosis of ≥90°: An Interim Report on Outcomes 2 Years After Treatment,"Antti J Saarinen 

, Paul D Sponseller 
, Lindsay M Andras 
, David L Skaggs 
, John B Emans 
, George H Thompson 
, Ilkka J Helenius ",J Bone Joint Surg Am
"Observational Study
J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Dec 15;103(24):2261-2269.
doi: 10.2106/JBJS.21.00027.","A Simple Algorithmic Approach Allows the Safe Use of Cephalosporin in ""Penicillin-Allergic"" Patients without the Need for Allergy Testing","Graham S Goh , Noam Shohat , Matthew S Austin",J Bone Joint Surg Am
"Comparative Study
J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Dec 15;103(24):2324-2330.
doi: 10.2106/JBJS.21.00299.",Does a Medial Malleolar Osteotomy or Posteromedial Approach Provide Greater Surgical Visualization for the Treatment of Talar Body Fractures?,"Erik A Magnusson 
, Scott Telfer, Madeleine Jackson, Michael F Githens",J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2022 Jan 5;104(1):55-61.
doi: 10.2106/JBJS.20.01970.",Lymphedema Is a Significant Risk Factor for Failure After Primary Total Hip Arthroplasty,"William G Rainer 
, Joshua M Kolz, Cody C Wyles, Matthew T Houdek, Kevin I Perry, David G Lewallen",J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2022 Jan 19;104(2):166-171.
doi: 10.2106/JBJS.20.01766.",Predictors and Outcomes of Postoperative Hemoglobin of <8 g/dL in Total Joint Arthroplasty,"Yash P Chaudhry , Aoife MacMahon , Sandesh S Rao , Kevin L Mekkawy , Gregory R Toci , Julius K Oni , Robert S Sterling , Harpal S Khanuja",J Bone Joint Surg Am
"Comment
J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Oct 6;103(19):e79.
doi: 10.2106/JBJS.21.00722.","Bridging the Gap. Is Augmentation Necessary During Opening-Wedge High Tibial Osteotomy?: Commentary on an article by Seong Chan Kim, MD, et al.: ""Comparative Analysis of Serial Union Patterns After Opening-Wedge High Tibial Osteotomy with and without Bone-Void Fillers""",Michael Angeline,J Bone Joint Surg Am
"Comment
J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Oct 6;103(19):e77.
doi: 10.2106/JBJS.21.00721.","""What We Have Here Is a Failure to Communicate"": Commentary on an article by Jan Eric Vanderhooft, MD, FAAOS: ""Ineffective Communication: The Uninformed Injured Worker""",James Byron Talmage,J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Dec 15;103(24):2318-2323.
doi: 10.2106/JBJS.21.00271.",Orthopaedic Trauma Research Priorities in Latin America: Developing Consensus Through a Modified Delphi Approach,"Heather J Roberts 
, Madeline C MacKechnie 
, David W Shearer 
, Julio Segovia Altieri 
, Fernando de la Huerta 
, Marcelo W Rio 
, Carlos Sánchez Valenciano 
, Theodore Miclau ",J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Sep 21.
doi: 10.2106/JBJS.21.00029.
Online ahead of print.","Increased Early Mortality in Bilateral Simultaneous TKA Using Conventional Instrumentation Compared with Technology-Assisted Surgery: A Study of 34,908 Procedures from a National Registry","David P Kirwan , Yi Peng B Imis , Ian A Harris",J Bone Joint Surg Am
"Observational Study
J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Nov 17;103(22):2126-2132.
doi: 10.2106/JBJS.20.01624.",Prevalence of Trochlear Dysplasia and Associations with Patellofemoral Pain and Instability in a Skeletally Mature Population,"Clarabelle A DeVries 
, James D Bomar, Andrew T Pennock",J Bone Joint Surg Am
"Review
J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Nov 17;103(22):2145-2152.
doi: 10.2106/JBJS.21.00108.",Addressing Smoking in Musculoskeletal Specialty Care,"Logan S Thayer , Elizabeth M Tiffany , Dominic S Carreira",J Bone Joint Surg Am
"Comment
J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Nov 17;103(22):2143.
doi: 10.2106/JBJS.21.01008.","In TKA, Lower Versus Higher Tourniquet Inflation Pressures Reduced Postoperative Pain at the Tourniquet Inflation Site and Surgical Site at 24 and 48 Hours and 2 Weeks",David Figueroa,J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Dec 15;103(24):2306-2317.
doi: 10.2106/JBJS.20.01931.",Does Implant Selection Affect Patient-Reported Outcome Measures After Primary Total Hip Arthroplasty?,"Andrew Campbell 
, Ahmed K Emara, Alison Klika, Nicolas S Piuzzi",J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Oct 20;103(20):1880-1889.
doi: 10.2106/JBJS.21.00172.",Tranexamic Acid Was Not Associated with Increased Complications in High-Risk Patients with Hip Fracture Undergoing Arthroplasty,"Steven B Porter , Aaron C Spaulding , Christopher M Duncan , Benjamin K Wilke , Mark W Pagnano , Matthew P Abdel",J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2022 Feb 16;104(4):e10.
doi: 10.2106/JBJS.21.00533.",Training the New Generations of Orthopaedic Surgery Residents: Understanding Generational Differences to Maximize Educational Benefit,"Nikolas J Sarac , Sravya P Vajapey , Michael J Bosse , Thuan V Ly",J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Aug 26.
doi: 10.2106/JBJS.21.00466.
Online ahead of print.",What's Important: A Rallying Call for Nonsteroidal Anti-Inflammatory Drugs in Musculoskeletal Pain: Improving Value of Care While Combating the Opioid Epidemic,"Chun Wai Hung , Nathaniel D Riggan , Thomas R Hunt rd , Mohamad J Halawi",J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Nov 17;103(22):2133-2140.
doi: 10.2106/JBJS.20.02195.",Patient Perspectives on the Cost of Hand Surgery,"Elizabeth P Wahl , Joel Huber , Marc J Richard , David S Ruch , Suhail K Mithani , Tyler S Pidgeon",J Bone Joint Surg Am
"Comment
J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Aug 18;103(16):e66.
doi: 10.2106/JBJS.21.00660.","Insurance Type and Patient-Reported Outcome Measures: Can Insurance Type Be a Good Proxy for Risk Stratification?: Commentary on an article by Brady D. Greene, BS, et al.: ""Correlation Between Patient-Reported Outcome Measures and Health Insurance Provider Types in Patients with Hip Osteoarthritis""",Robert S Sterling,J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Aug 16.
doi: 10.2106/JBJS.21.00124.
Online ahead of print.",Are Patient Linguistic Tones Associated with Mental Health and Perceived Clinician Empathy?,"Aresh Al Salman , Ashley Kim , Amelia Mercado , David Ring , Job Doornberg , Amirreza Fatehi , Tom J Crijns",J Bone Joint Surg Am
"Comment
J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Aug 4;103(15):e59.
doi: 10.2106/JBJS.21.00508.","Pediatric and Adolescent ACL Reconstruction: Is Delaying Surgery Doing More Harm Than Good?: Commentary on an article by David A. Kolin, BA, MSc, et al.: ""ACL Reconstruction Delay in Pediatric and Adolescent Patients Is Associated with an Increased Risk of Medial Meniscal Tears""",Randy Mascarenhas,J Bone Joint Surg Am
"Editorial
J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Aug 4;103(15):1367.
doi: 10.2106/JBJS.21.00775.",Self-Regulation as an Element of Professionalism in Orthopaedic Surgery: Whose Perspective?,Marc Swiontkowski,J Bone Joint Surg Am
"Clinical Trial
J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Nov 3;103(21):1977-1985.
doi: 10.2106/JBJS.20.01932.",Capsular Repair During Hip Arthroscopy Demonstrates Restoration of Axial Distraction Resistance in an in Vivo Intraoperative Testing Model,"Dillon C O'Neill , Kelly M Tomasevich , Alexander J Mortensen , Joseph Featherall , Suzanna M Ohlsen , Stephen K Aoki",J Bone Joint Surg Am
"Randomized Controlled Trial
J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Nov 3;103(21):1970-1976.
doi: 10.2106/JBJS.20.01345.",Cost Analysis of Volar Plate Fixation Versus Plaster Cast Immobilization for Intra-Articular Distal Radial Fractures,"C A Selles 

, M A M Mulders 
, S van Dieren 
, J C Goslings 
, N W L Schep ",J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Jul 27.
doi: 10.2106/JBJS.20.01983.
Online ahead of print.",Comparing Primary Total Hip Arthroplasty in Renal Transplant Recipients to Patients on Dialysis for End-Stage Renal Disease: A Nationally Matched Analysis,"Scott J Douglas , Sahir S Pervaiz , Oliver C Sax , Nequesha S Mohamed , Ronald E Delanois , Aaron J Johnson",J Bone Joint Surg Am
"Observational Study
J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Sep 15;103(18):1705-1712.
doi: 10.2106/JBJS.20.02229.",Sequencing of Circulating Microbial Cell-Free DNA Can Identify Pathogens in Periprosthetic Joint Infections,"Adriana P Echeverria , Ian S Cohn , David C Danko , Sara Shanaj , Lily Blair , Desiree Hollemon , Alberto V Carli , Peter K Sculco , Carine Ho , Galit Meshulam-Simon , Christine Mironenko , Lionel B Ivashkiv , Susan M Goodman , Alexandra Grizas , Geoffrey H Westrich , Douglas E Padgett , Mark P Figgie , Mathias P Bostrom , Thomas P Sculco , David K Hong , Matthew S Hepinstall 
, Thomas W Bauer , Timothy A Blauwkamp , Barry D Brause 
, Andy O Miller 
, Michael W Henry 
, Asim A Ahmed , Michael B Cross , Christopher E Mason , Laura T Donlin",J Bone Joint Surg Am
"Comment
J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Jul 21;103(14):e56.
doi: 10.2106/JBJS.21.00515.","Considering the Use of Metal-on-Metal Hip Resurfacing in Young Male Patients: Commentary on an article by Edwin P. Su, MD, et al.: ""Results of the First U.S. FDA-Approved Hip Resurfacing Device at 10-Year Follow-up""",Timothy S Brown,J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Oct 6;103(19):1861-1862.
doi: 10.2106/JBJS.21.00593.","What's Important: Retirement, Viewed 2 Years Later",Andrew J Weiland,J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2022 Jan 5;104(1):e2.
doi: 10.2106/JBJS.20.01462.",The Northern Nevada Orthopaedic Trauma System: 1994-2020,"Timothy J Bray 
, Timothy J O'Mara, Justin A Walker, David C Swanson",J Bone Joint Surg Am
"Randomized Controlled Trial
J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Sep 1;103(17):1578-1587.
doi: 10.2106/JBJS.20.01696.",Arthroscopic All-Inside Anterior Talofibular Ligament Repair with and without Inferior Extensor Retinacular Reinforcement: A Prospective Randomized Study,"Joon Jo , Jin Woo Lee , Hak Jun Kim , Dong Hun Suh , Won Seok Kim , Gi Won Choi",J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Jun 30.
doi: 10.2106/JBJS.21.00180.
Online ahead of print.",Pediatric Orthopaedic Observerships in North America for International Surgeons: Perceived Barriers and Opportunities for Visitors and Hosts,"Laura A Carrillo , Sanjeev Sabharwal",J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Oct 20;103(20):1938-1947.
doi: 10.2106/JBJS.20.02169.",Enhanced Recovery After Primary Total Hip and Knee Arthroplasty: A Systematic Review,"Aidan T Morrell , Daniel R Layon , Michael J Scott , Stephen L Kates , Gregory J Golladay , Nirav K Patel",J Bone Joint Surg Am
"Comment
J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Aug 18;103(16):1553.
doi: 10.2106/JBJS.21.00684.","In Patients with Sanders Type 2 Calcaneal Fractures, the Sinus Tarsi and Extensile Lateral Approaches Did Not Differ for Wound Complications",Marschall B Berkes,J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Sep 1;103(17):1604-1610.
doi: 10.2106/JBJS.20.01219.",Association Between Knee Alignment and Meniscal Tear in Pediatric Patients with Anterior Cruciate Ligament Injury,"Itaru Kawashima , Ryosuke Kawai , Shinya Ishizuka , Hideki Hiraiwa , Takashi Tsukahara , Shiro Imagama",J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Nov 17;103(22):2105-2114.
doi: 10.2106/JBJS.20.02141.",The Impact of Surgical Site Infection on Patient Outcomes After Open Posterior Instrumented Thoracolumbar Surgery for Degenerative Disorders,"Jennifer C Urquhart , Kevin R Gurr , Fawaz Siddiqi , Parham Rasoulinejad , Christopher S Bailey",J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Oct 6;103(19):1844-1851.
doi: 10.2106/JBJS.20.00502.",The Effect of Supramalleolar Osteotomy without Marrow Stimulation for Medial Ankle Osteoarthritis: Second-Look Arthroscopic Evaluation of 29 Ankles,"Jung-Won Lim , Joon-Sang Eom , Sung Jin Kang , Dong-Oh Lee , Hwa Jun Kang , Hong-Geun Jung",J Bone Joint Surg Am
"Review
J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Aug 18;103(16):1556-1564.
doi: 10.2106/JBJS.20.02250.",Venous Thromboembolic Prophylaxis After Total Hip and Knee Arthroplasty,"Jay R Lieberman 
, Jennifer A Bell",J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Oct 20;103(20):1906-1916.
doi: 10.2106/JBJS.20.01309.","Outcomes of Management of Proximal Humeral Fractures with Patient-Specific, Evidence-Based Treatment Algorithms","Christian Spross 
, Vilijam Zdravkovic, Melanie Manser, Jan Marino Farei-Campagna, Matthijs Jacxsens, Bernhard Jost",J Bone Joint Surg Am
"Review
J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Jun 16;103(12):1132-1151.
doi: 10.2106/JBJS.20.01399.","Osteochondritis Dissecans: Current Understanding of Epidemiology, Etiology, Management, and Outcomes","Michael M Chau , Mikhail A Klimstra , Kelsey L Wise , Jutta M Ellermann , Ferenc Tóth , Cathy S Carlson , Bradley J Nelson , Marc A Tompkins",J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Jul 21;103(14):1284-1294.
doi: 10.2106/JBJS.20.02093.",Diagnosing Systemic Amyloidosis Presenting as Carpal Tunnel Syndrome: A Risk Nomogram to Guide Biopsy at Time of Carpal Tunnel Release,"Ravi F Sood , Srdjan Kamenko , Eleanor McCreary , Bergen K Sather , Michael Schmitt , Steven L Peterson , Angelo B Lipira",J Bone Joint Surg Am
"Review
J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 Aug 4;103(15):1451-1461.
doi: 10.2106/JBJS.20.00989.",Oxidative Stress and Osteoporosis,"Jeff S Kimball 
, Joey P Johnson, DuWayne A Carlson",J Bone Joint Surg Am
"Published Erratum
J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 May 19;103(10):e44.
doi: 10.2106/JBJS.ER.20.00348.",Erratum: The Fallacy of Follow-up: When Orthopaedic Trauma Patients Actually Return to Clinic,,J Bone Joint Surg Am
"Comment
J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 May 19;103(10):e43.
doi: 10.2106/JBJS.21.00034.","More Value Analytics Needed in Shoulder Arthroplasty: Commentary on an article by Teja S. Polisetty, BS, et al.: ""Value Analysis of Anatomic and Reverse Shoulder Arthroplasty for Glenohumeral Osteoarthritis with an Intact Rotator Cuff""",Jason E Hsu,J Bone Joint Surg Am
"Case Reports
J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 May 19;103(10):947-948.
doi: 10.2106/JBJS.20.01781.",What's Important: The Power of Touch,"Irfan A Khan , Carmen E Quatman",J Bone Joint Surg Am
"J Bone Joint Surg Am
Actions
Search in PubMed
Search in NLM Catalog
Add to Search
. 2021 May 19;103(10):905-912.
doi: 10.2106/JBJS.20.01545.",Anatomical Study of the Interosseous Ligament of the Tibiofibular Syndesmosis: An Analysis of Osseous Morphology and Attaching Interposing Structures,"Atsuhiro Tano 
, Akimoto Nimura, Masahiro Tsutsumi, Reiko Yamaguchi, Atsushi Okawa, Keiichi Akita",J Bone Joint Surg Am
